@RELATION iris

@ATTRIBUTE on NUMERIC
@ATTRIBUTE off NUMERIC
@ATTRIBUTE mean NUMERIC
@ATTRIBUTE std NUMERIC
@ATTRIBUTE class {Normal, DR}

@DATA
1954;2142;50,14404297;43,54706663;DR;;
2545;1551;60,03588867;46,06121033;DR;;
1849;2247;50,38793945;44,31275395;DR;;
2520;1576;53,83105469;42,2633152;DR;;
2493;1603;57,33349609;46,29766842;DR;;
2273;1823;48,72558594;39,08373516;DR;;
2240;1856;48,51635742;38,65622855;DR;;
2263;1833;47,02685547;37,85467051;DR;;
2465;1631;55,18652344;43,17627072;DR;;
2149;1947;45,10229492;35,49195901;DR;;
2483;1613;51,03466797;38,78746156;DR;;
2510;1586;50,0925293;38,0216439;DR;;
2483;1613;50,78222656;39,90406611;DR;;
2534;1562;59,25219727;46,38038426;DR;;
2456;1640;50,75610352;39,20497884;DR;;
2255;1841;55,31054688;46,17005511;DR;;
2304;1792;59,73486328;50,04163849;DR;;
2332;1764;50,80932617;40,25740767;DR;;
2347;1749;48,73022461;38,33189326;DR;;
724;3372;30,36914063;30,02179046;DR;;
773;3323;32,08935547;30,48825029;DR;;
666;3430;30,3840332;29,69689334;DR;;
2610;1486;82,87280273;61,50263846;DR;;
2591;1505;77,40869141;59,99266917;DR;;
2591;1505;77,96850586;60,32655728;DR;;
2591;1505;77,40039063;59,61058686;DR;;
2591;1505;77,63208008;59,99243449;DR;;
2608;1488;86,8737793;65,23489958;DR;;
2611;1485;89,05053711;66,59632285;DR;;
2603;1493;83,47949219;64,28707038;DR;;
2609;1487;91,74414063;69,38852034;DR;;
2626;1470;94,69824219;70,37303885;DR;;
2607;1489;85,29052734;64,15056745;DR;;
2610;1486;94,88085938;72,74314935;DR;;
2605;1491;75,87670898;57,4275968;DR;;
2607;1489;79,30444336;59,83126734;DR;;
2555;1541;63,08203125;51,05708562;DR;;
2570;1526;64,97216797;51,63319683;DR;;
2279;1817;48,10742188;37,64475272;DR;;
1960;2136;43,02563477;33,91564739;DR;;
2223;1873;54,48461914;44,2108861;DR;;
2277;1819;52,5222168;43,1722449;DR;;
2107;1989;50,37670898;42,49704648;DR;;
2605;1491;85,40722656;64,02315047;DR;;
2607;1489;85,33129883;63,7790283;DR;;
2606;1490;82,5065918;63,04741674;DR;;
2617;1479;105,4411621;78,75109987;DR;;
2598;1498;78,70776367;59,82043377;DR;;
2618;1478;83,31591797;61,85340739;DR;;
2605;1491;90,66699219;69,93675108;DR;;
1673;2423;41,05664063;34,30395222;DR;;
1760;2336;42,02783203;35,61909061;DR;;
2564;1532;58,67138672;44,92663858;DR;;
2568;1528;67,90136719;53,84338105;DR;;
2018;2078;38,82543945;29,21865775;DR;;
2418;1678;47,97094727;38,07197586;DR;;
2294;1802;45,13110352;35,66635718;DR;;
1995;2101;46,36987305;38,71532445;DR;;
2256;1840;47,60375977;38,34895971;DR;;
2251;1845;42,78320313;33,10023068;DR;;
2330;1766;44,78686523;34,85001855;DR;;
2502;1594;42,70239258;31,75066252;DR;;
450;3646;24,03540039;22,99774298;DR;;
626;3470;28,42822266;25,59034319;DR;;
1419;2677;37,75488281;31,82445709;DR;;
2396;1700;51,08105469;40,19288989;DR;;
694;3402;34,97729492;29,08564629;DR;;
1543;2553;40,41088867;34,54016605;DR;;
2586;1510;88,95532227;72,62542908;DR;;
2277;1819;54,69726563;44,39662674;DR;;
1676;2420;42,26000977;35,18949258;DR;;
2278;1818;69,43359375;61,62413926;DR;;
1055;3041;35,11401367;29,92622494;DR;;
2588;1508;81,07519531;64,37676956;DR;;
2471;1625;61,61523438;51,80967709;DR;;
1919;2177;43,57104492;34,83884169;DR;;
2621;1475;76,37255859;60,30000187;DR;;
2053;2043;57,54882813;54,31433461;DR;;
2521;1575;61,50463867;49,65548688;DR;;
